inst#,actual,predicted,error,prediction,ID
1,2:2,2:2,,0.519,1
2,1:1,1:1,,0.519,13
3,1:1,1:1,,0.813,20
4,1:1,2:2,+,0.592,21
5,1:1,1:1,,0.634,34
6,2:2,1:1,+,0.63,43
7,2:2,1:1,+,0.542,48
8,2:2,2:2,,0.899,49
9,2:2,2:2,,0.641,50
10,2:2,2:2,,0.789,52
11,2:2,2:2,,0.874,53
12,2:2,2:2,,0.738,54
13,2:2,2:2,,0.634,58
14,1:1,1:1,,0.599,71
15,2:2,2:2,,0.642,80
16,2:2,2:2,,0.687,87
17,1:1,1:1,,0.626,88
18,1:1,2:2,+,0.71,91
19,2:2,2:2,,0.601,99
20,1:1,2:2,+,0.745,102
21,1:1,2:2,+,0.876,105
22,1:1,1:1,,0.655,106
23,2:2,2:2,,0.815,121
24,1:1,1:1,,0.534,130
25,2:2,2:2,,0.69,134
26,1:1,2:2,+,0.665,149
27,2:2,2:2,,0.541,151
28,2:2,1:1,+,0.514,160
29,2:2,2:2,,0.771,161
30,1:1,1:1,,0.583,166
31,1:1,1:1,,0.508,169
32,1:1,2:2,+,0.786,174
33,2:2,2:2,,0.623,187
34,1:1,2:2,+,0.935,188
35,1:1,2:2,+,0.811,189
36,1:1,2:2,+,0.516,190
37,1:1,2:2,+,0.549,191
38,1:1,2:2,+,0.516,201
39,1:1,1:1,,0.653,205
40,1:1,2:2,+,0.611,207
41,1:1,1:1,,0.766,212
42,1:1,1:1,,0.701,214
43,2:2,1:1,+,0.824,217
44,2:2,2:2,,0.616,235
45,2:2,1:1,+,0.574,236
46,2:2,2:2,,0.775,241
47,1:1,2:2,+,0.905,243
48,2:2,2:2,,0.87,251
49,2:2,2:2,,0.508,252
50,1:1,2:2,+,0.679,257
51,1:1,2:2,+,0.801,259
52,2:2,2:2,,0.691,263
53,2:2,2:2,,0.57,264
54,2:2,2:2,,0.657,269
55,2:2,2:2,,0.672,270
56,1:1,2:2,+,0.637,273
57,2:2,2:2,,0.833,276
58,2:2,2:2,,0.987,293
59,2:2,2:2,,0.954,306
60,1:1,1:1,,0.615,308
61,1:1,1:1,,0.626,313
62,1:1,1:1,,0.649,314
63,1:1,2:2,+,0.97,315
64,2:2,2:2,,0.992,330
65,2:2,2:2,,0.554,331
66,2:2,1:1,+,0.553,336
67,2:2,2:2,,0.932,339
68,1:1,2:2,+,0.589,343
69,1:1,2:2,+,0.641,344

