inst#,actual,predicted,error,prediction,ID
1,1:1,1:1,,0.8,0
2,2:2,1:1,+,1,4
3,1:1,1:1,,1,8
4,1:1,2:2,+,0.963,11
5,1:1,1:1,,0.8,12
6,1:1,1:1,,1,14
7,1:1,1:1,,1,26
8,1:1,2:2,+,0.688,27
9,1:1,1:1,,0.8,28
10,1:1,1:1,,1,32
11,2:2,2:2,,0.933,35
12,2:2,2:2,,0.933,36
13,2:2,1:1,+,0.8,40
14,2:2,2:2,,0.902,41
15,2:2,2:2,,0.902,47
16,2:2,2:2,,0.688,51
17,2:2,2:2,,0.667,61
18,2:2,1:1,+,1,62
19,1:1,1:1,,1,64
20,1:1,2:2,+,0.688,89
21,1:1,1:1,,1,95
22,2:2,1:1,+,0.8,98
23,2:2,1:1,+,1,100
24,1:1,2:2,+,0.667,103
25,2:2,2:2,,0.826,123
26,2:2,2:2,,0.963,128
27,1:1,1:1,,1,131
28,2:2,2:2,,1,135
29,2:2,2:2,,0.826,136
30,2:2,2:2,,0.902,138
31,1:1,1:1,,1,141
32,1:1,1:1,,1,142
33,2:2,2:2,,1,150
34,2:2,2:2,,1,156
35,2:2,1:1,+,0.8,159
36,2:2,2:2,,0.902,162
37,1:1,1:1,,1,170
38,1:1,1:1,,0.895,171
39,2:2,2:2,,1,178
40,2:2,1:1,+,0.8,192
41,1:1,2:2,+,0.826,200
42,1:1,2:2,+,1,204
43,1:1,2:2,+,0.688,206
44,1:1,2:2,+,0.667,213
45,1:1,1:1,,0.8,215
46,1:1,1:1,,1,216
47,2:2,1:1,+,0.8,218
48,2:2,1:1,+,0.8,226
49,2:2,1:1,+,1,230
50,1:1,1:1,,1,246
51,1:1,1:1,,0.8,248
52,1:1,2:2,+,0.933,260
53,1:1,1:1,,0.8,271
54,2:2,1:1,+,1,280
55,2:2,2:2,,0.826,283
56,2:2,2:2,,1,285
57,2:2,1:1,+,1,287
58,2:2,2:2,,0.826,289
59,2:2,1:1,+,0.8,294
60,2:2,2:2,,0.902,295
61,2:2,2:2,,0.902,296
62,2:2,2:2,,0.933,299
63,2:2,2:2,,0.933,300
64,1:1,2:2,+,1,307
65,1:1,2:2,+,0.902,309
66,1:1,2:2,+,1,316
67,2:2,2:2,,0.963,323
68,2:2,2:2,,0.667,338
69,2:2,1:1,+,0.895,341

