inst#,actual,predicted,error,prediction,ID
1,1:1,1:1,,0.799,4
2,1:1,1:1,,0.672,11
3,1:1,1:1,,0.91,16
4,1:1,1:1,,0.737,17
5,1:1,1:1,,0.896,18
6,1:1,1:1,,0.959,19
7,1:1,2:2,+,0.806,22
8,1:1,2:2,+,0.82,24
9,1:1,1:1,,0.537,28
10,1:1,1:1,,0.992,35
11,1:1,1:1,,0.987,36
12,1:1,1:1,,0.717,38
13,1:1,1:1,,0.926,41
14,1:1,3:3,+,0.519,46
15,1:1,2:2,+,0.556,50
16,1:1,1:1,,0.517,61
17,1:1,3:3,+,0.685,68
18,1:1,3:3,+,0.522,69
19,1:1,1:1,,0.503,73
20,1:1,1:1,,0.568,74
21,1:1,3:3,+,0.535,75
22,1:1,1:1,,0.51,89
23,1:1,1:1,,0.787,93
24,1:1,3:3,+,0.622,108
25,1:1,1:1,,0.569,114
26,1:1,2:2,+,0.479,116
27,1:1,3:3,+,0.669,119
28,1:1,1:1,,0.69,127
29,1:1,2:2,+,0.571,131
30,1:1,1:1,,0.993,132
31,1:1,2:2,+,0.838,149
32,1:1,3:3,+,0.608,153
33,1:1,1:1,,0.954,154
34,1:1,3:3,+,0.606,157
35,1:1,3:3,+,0.545,159
36,1:1,1:1,,0.953,162
37,1:1,3:3,+,0.435,164
38,1:1,2:2,+,0.428,167
39,1:1,1:1,,0.616,169
40,1:1,3:3,+,0.716,173
41,1:1,2:2,+,0.489,176
42,1:1,2:2,+,0.679,180
43,1:1,3:3,+,0.5,185
44,1:1,1:1,,0.62,190
45,1:1,3:3,+,0.601,191
46,1:1,3:3,+,0.718,193
47,1:1,1:1,,0.977,195
48,1:1,1:1,,0.977,214
49,1:1,1:1,,0.933,217
50,1:1,1:1,,0.873,222
51,1:1,1:1,,0.665,232
52,1:1,1:1,,0.978,234
53,1:1,2:2,+,0.76,245
54,1:1,3:3,+,0.442,251
55,1:1,1:1,,0.929,257
56,1:1,1:1,,0.565,263
57,1:1,3:3,+,0.56,264
58,1:1,1:1,,0.788,268
59,1:1,3:3,+,0.554,272
60,1:1,1:1,,0.492,278
61,1:1,1:1,,0.64,284
62,1:1,1:1,,0.784,300
63,1:1,1:1,,0.631,301
64,1:1,3:3,+,0.455,304
65,1:1,2:2,+,0.478,313
66,1:1,2:2,+,0.672,320
67,1:1,1:1,,0.935,326
68,1:1,1:1,,0.944,335
69,1:1,1:1,,0.425,338
70,1:1,3:3,+,0.588,340
71,1:1,1:1,,0.844,341
72,1:1,3:3,+,0.524,356
73,1:1,1:1,,0.618,364
74,1:1,1:1,,0.592,366
75,1:1,1:1,,0.737,368
76,1:1,3:3,+,0.56,369
77,1:1,3:3,+,0.679,375
78,1:1,1:1,,0.58,383
79,1:1,3:3,+,0.511,393
80,1:1,2:2,+,0.806,395
81,1:1,1:1,,0.921,396
82,1:1,1:1,,0.981,399
83,1:1,1:1,,0.769,407
84,1:1,1:1,,0.95,412
85,1:1,3:3,+,0.673,414
86,2:2,2:2,,0.717,417
87,2:2,1:1,+,0.436,419
88,2:2,1:1,+,0.703,421
89,2:2,3:3,+,0.529,431
90,2:2,2:2,,0.771,443
91,2:2,2:2,,0.653,444
92,2:2,2:2,,0.429,454
93,2:2,2:2,,0.698,456
94,2:2,1:1,+,0.841,468
95,2:2,2:2,,0.527,470
96,2:2,2:2,,0.87,473
97,2:2,2:2,,0.858,476
98,2:2,2:2,,0.642,483
99,2:2,2:2,,0.704,487
100,2:2,3:3,+,0.705,489
101,2:2,2:2,,0.919,491
102,2:2,2:2,,0.884,495
103,2:2,2:2,,0.582,496
104,2:2,2:2,,0.851,498
105,2:2,3:3,+,0.4,499
106,2:2,1:1,+,0.896,500
107,2:2,2:2,,0.674,505
108,2:2,3:3,+,0.65,511
109,2:2,2:2,,0.697,512
110,2:2,1:1,+,0.416,515
111,2:2,2:2,,0.667,516
112,2:2,3:3,+,0.499,517
113,2:2,3:3,+,0.429,518
114,2:2,2:2,,0.716,521
115,2:2,2:2,,0.477,537
116,2:2,2:2,,0.408,546
117,2:2,2:2,,0.47,547
118,2:2,3:3,+,0.666,559
119,2:2,1:1,+,0.541,568
120,2:2,2:2,,0.874,569
121,2:2,2:2,,0.783,574
122,2:2,2:2,,0.849,580
123,2:2,3:3,+,0.474,587
124,2:2,2:2,,0.836,595
125,2:2,2:2,,0.412,604
126,2:2,2:2,,0.427,606
127,2:2,2:2,,0.619,611
128,2:2,2:2,,0.718,616
129,2:2,2:2,,0.698,625
130,2:2,2:2,,0.811,633
131,2:2,3:3,+,0.575,635
132,3:3,3:3,,0.583,652
133,3:3,1:1,+,0.957,653
134,3:3,3:3,,0.595,655
135,3:3,3:3,,0.526,656
136,3:3,3:3,,0.619,657
137,3:3,2:2,+,0.405,662
138,3:3,1:1,+,0.853,675
139,3:3,2:2,+,0.858,684
140,3:3,3:3,,0.618,685
141,3:3,2:2,+,0.842,688
142,3:3,1:1,+,0.478,689
143,3:3,3:3,,0.457,690
144,3:3,3:3,,0.412,692
145,3:3,3:3,,0.687,694
146,3:3,2:2,+,0.697,696
147,3:3,3:3,,0.613,703
148,3:3,2:2,+,0.79,717
149,3:3,3:3,,0.434,726
150,3:3,3:3,,0.601,728
151,3:3,3:3,,0.478,732
152,3:3,1:1,+,0.803,734
153,3:3,3:3,,0.626,735
154,3:3,2:2,+,0.771,738
155,3:3,3:3,,0.495,740
156,3:3,3:3,,0.526,750
157,3:3,3:3,,0.584,753
158,3:3,1:1,+,0.71,758
159,3:3,3:3,,0.604,760
160,3:3,1:1,+,0.676,761
161,3:3,2:2,+,0.569,768
162,3:3,3:3,,0.69,773
163,3:3,2:2,+,0.736,784
164,3:3,1:1,+,0.514,786
165,3:3,1:1,+,0.646,789
166,3:3,2:2,+,0.623,790
167,3:3,1:1,+,0.598,801
168,3:3,3:3,,0.624,803
169,3:3,3:3,,0.633,822
170,3:3,3:3,,0.576,825
171,3:3,3:3,,0.751,827
172,3:3,3:3,,0.51,830
173,3:3,3:3,,0.664,832
174,3:3,3:3,,0.601,833
175,3:3,3:3,,0.63,837
176,3:3,3:3,,0.519,842
177,3:3,3:3,,0.648,848
178,3:3,3:3,,0.535,850
179,3:3,2:2,+,0.837,851
180,3:3,1:1,+,0.404,853
181,3:3,1:1,+,0.551,866
182,3:3,3:3,,0.697,868
183,3:3,3:3,,0.751,872
184,3:3,2:2,+,0.606,875
185,3:3,3:3,,0.4,876
186,3:3,2:2,+,0.571,879
187,3:3,2:2,+,0.355,884
188,3:3,3:3,,0.428,890
189,3:3,3:3,,0.495,895
190,3:3,3:3,,0.535,902
191,3:3,1:1,+,0.466,911
192,3:3,3:3,,0.63,912
193,3:3,2:2,+,0.679,914
194,3:3,2:2,+,0.831,919
195,3:3,3:3,,0.575,920
196,3:3,1:1,+,0.885,927
197,3:3,3:3,,0.448,933
198,3:3,2:2,+,0.893,934
199,3:3,3:3,,0.449,935
200,3:3,1:1,+,0.712,947
201,3:3,2:2,+,0.67,961
202,3:3,2:2,+,0.435,969
203,3:3,2:2,+,0.534,970
204,3:3,3:3,,0.599,971
205,3:3,3:3,,0.614,976
206,3:3,1:1,+,0.483,977
207,3:3,3:3,,0.732,980
208,3:3,2:2,+,0.408,986
209,3:3,3:3,,0.493,991
210,3:3,2:2,+,0.383,992
211,3:3,3:3,,0.62,996
212,1:1,1:1,,0.884,1000
213,1:1,1:1,,0.612,1002
214,1:1,1:1,,0.407,1003
215,1:1,1:1,,0.557,1008
216,1:1,1:1,,0.531,1011
217,1:1,3:3,+,0.483,1015
218,1:1,1:1,,0.881,1026
219,1:1,2:2,+,0.784,1036
220,1:1,1:1,,0.596,1039
221,1:1,3:3,+,0.701,1062
222,1:1,1:1,,0.998,1066
223,1:1,3:3,+,0.632,1069
224,1:1,1:1,,0.983,1070
225,1:1,3:3,+,0.522,1072
226,1:1,1:1,,0.942,1077
227,1:1,2:2,+,0.894,1081
228,1:1,1:1,,0.622,1084
229,1:1,1:1,,0.656,1090
230,1:1,3:3,+,0.601,1093
231,1:1,3:3,+,0.348,1100
232,1:1,3:3,+,0.582,1115
233,1:1,1:1,,0.691,1124
234,1:1,1:1,,0.932,1127
235,1:1,1:1,,0.668,1138
236,1:1,1:1,,0.997,1139
237,1:1,3:3,+,0.593,1150
238,1:1,3:3,+,0.675,1151
239,1:1,2:2,+,0.443,1159
240,1:1,1:1,,0.552,1168
241,1:1,3:3,+,0.488,1182
242,1:1,3:3,+,0.35,1191
243,1:1,1:1,,0.978,1204
244,1:1,1:1,,0.967,1208
245,2:2,2:2,,0.6,1214
246,2:2,2:2,,0.793,1228
247,2:2,3:3,+,0.726,1229
248,2:2,2:2,,0.643,1232
249,2:2,3:3,+,0.675,1235
250,2:2,2:2,,0.535,1237
251,2:2,3:3,+,0.494,1243
