inst#,actual,predicted,error,prediction,ID
1,6:6,1:1,+,0.77,1
2,6:6,1:1,+,0.71,13
3,1:1,1:1,,0.728,20
4,1:1,10:10,+,0.354,21
5,4:4,1:1,+,0.723,34
6,1:1,1:1,,0.708,43
7,6:6,1:1,+,0.763,48
8,1:1,1:1,,0.731,49
9,1:1,10:10,+,0.378,50
10,10:10,10:10,,0.651,52
11,16:16,1:1,+,0.684,53
12,16:16,1:1,+,0.361,54
13,6:6,1:1,+,0.49,58
14,16:16,1:1,+,0.841,71
15,1:1,1:1,,0.77,80
16,4:4,10:10,+,0.306,87
17,9:9,2:2,+,0.529,88
18,4:4,1:1,+,0.44,91
19,1:1,1:1,,0.483,99
20,1:1,10:10,+,0.477,102
21,4:4,2:2,+,0.368,105
22,6:6,3:3,+,0.433,106
23,1:1,1:1,,0.68,121
24,1:1,1:1,,0.809,130
25,10:10,1:1,+,0.813,134
26,10:10,10:10,,0.553,149
27,1:1,1:1,,0.455,151
28,1:1,10:10,+,0.729,160
29,1:1,1:1,,0.744,161
30,1:1,1:1,,0.709,166
31,4:4,1:1,+,0.638,169
32,15:15,1:1,+,0.524,174
33,2:2,2:2,,0.217,187
34,14:14,2:2,+,0.618,188
35,9:9,2:2,+,0.411,189
36,1:1,1:1,,0.702,190
37,1:1,1:1,,0.769,191
38,1:1,1:1,,0.806,201
39,1:1,1:1,,0.839,205
40,9:9,10:10,+,0.222,207
41,2:2,10:10,+,0.607,212
42,4:4,2:2,+,0.559,214
43,15:15,2:2,+,0.286,217
44,2:2,2:2,,0.614,235
45,1:1,2:2,+,0.498,241
46,15:15,2:2,+,0.478,243
47,4:4,2:2,+,0.305,251
48,3:3,3:3,,0.624,252
49,3:3,3:3,,0.648,257
50,2:2,1:1,+,0.681,259
51,1:1,1:1,,0.749,263
52,1:1,1:1,,0.817,264
53,1:1,1:1,,0.834,269
54,1:1,1:1,,0.815,270
55,1:1,1:1,,0.706,273
56,1:1,1:1,,0.845,276
57,10:10,10:10,,0.775,293
58,2:2,1:1,+,0.689,295
59,3:3,3:3,,0.542,303
60,16:16,3:3,+,0.388,306
61,2:2,2:2,,0.519,308
62,7:7,1:1,+,0.805,309
63,10:10,10:10,,0.723,313
64,1:1,1:1,,0.341,315
65,10:10,10:10,,0.568,319
66,1:1,1:1,,0.5,328
67,1:1,1:1,,0.735,330
68,1:1,1:1,,0.688,339
69,6:6,1:1,+,0.29,343
70,10:10,10:10,,0.697,344
71,1:1,1:1,,0.821,345
72,5:5,1:1,+,0.725,348
73,1:1,1:1,,0.538,350
74,2:2,2:2,,0.688,359
75,10:10,10:10,,0.549,363
76,2:2,1:1,+,0.688,366
77,2:2,1:1,+,0.646,372
78,1:1,1:1,,0.822,385
79,5:5,1:1,+,0.806,387
80,1:1,1:1,,0.768,413
81,1:1,1:1,,0.811,414
82,10:10,10:10,,0.746,427
83,16:16,10:10,+,0.556,429
84,1:1,1:1,,0.697,434
85,1:1,1:1,,0.79,435
86,1:1,1:1,,0.823,436
87,1:1,1:1,,0.81,441
88,1:1,1:1,,0.817,444
89,10:10,1:1,+,0.771,448
90,1:1,1:1,,0.773,451

