inst#,actual,predicted,error,prediction,ID
1,3:3,3:3,,0.952,2
2,2:2,2:2,,0.879,11
3,3:3,3:3,,0.91,23
4,3:3,3:3,,1,29
5,2:2,2:2,,0.576,37
6,3:3,3:3,,0.672,38
7,4:4,4:4,,0.896,67
8,5:5,5:5,,0.708,68
9,1:1,1:1,,0.896,69
10,4:4,4:4,,0.708,74
11,2:2,2:2,,0.629,83
12,1:1,1:1,,0.872,86
13,5:5,5:5,,0.858,92
14,2:2,2:2,,0.907,96
15,5:5,5:5,,0.824,97
16,1:1,1:1,,0.777,107
17,5:5,5:5,,0.965,112
18,5:5,5:5,,0.854,115
19,3:3,3:3,,0.941,117
20,2:2,2:2,,0.432,120
21,6:6,6:6,,0.563,122
22,2:2,2:2,,0.811,125
23,3:3,3:3,,0.995,127
24,4:4,4:4,,0.708,129
25,5:5,5:5,,0.898,133
26,3:3,3:3,,0.43,143
27,3:3,3:3,,1,144
28,2:2,2:2,,0.919,146
29,5:5,5:5,,0.985,154
30,6:6,6:6,,0.791,163
31,2:2,2:2,,0.853,164
32,1:1,1:1,,1,175
33,2:2,2:2,,0.952,177
34,3:3,3:3,,0.995,179
35,6:6,6:6,,0.695,184
36,2:2,2:2,,0.89,185
37,1:1,1:1,,1,194
38,2:2,2:2,,0.557,197
39,2:2,2:2,,0.772,199
40,1:1,1:1,,1,210
41,4:4,4:4,,0.756,218
42,4:4,4:4,,0.874,219
43,5:5,5:5,,0.682,223
44,5:5,5:5,,0.937,227
45,1:1,1:1,,0.773,238
46,6:6,6:6,,0.684,239
47,1:1,1:1,,1,244
48,1:1,1:1,,0.998,245
49,3:3,3:3,,0.997,249
50,3:3,3:3,,0.972,250
51,4:4,4:4,,0.755,258
52,6:6,6:6,,0.871,266
53,2:2,2:2,,0.492,277
54,2:2,2:2,,0.69,278
55,4:4,4:4,,0.479,281
56,3:3,3:3,,1,287
57,3:3,3:3,,0.97,288
58,3:3,3:3,,0.972,289
59,1:1,1:1,,0.98,291
60,5:5,5:5,,0.914,296
61,5:5,5:5,,0.872,299
62,4:4,4:4,,0.97,303
63,1:1,1:1,,0.981,309
64,3:3,3:3,,1,312
65,3:3,3:3,,1,314
66,1:1,1:1,,0.958,320
67,3:3,3:3,,0.982,326
68,4:4,4:4,,0.87,331
69,5:5,5:5,,0.736,337
70,1:1,1:1,,1,340
71,4:4,4:4,,0.79,345
72,6:6,6:6,,0.703,349
73,1:1,1:1,,0.988,352

